Location,Loc_no,No_spp,Phi_in,Alpha,Wgt_n2,Phi_out,Spnum_in,Spnum_out,Iter
NT68      ,    996,      0, -1.#IO,  1.#R,  42.38, -1.#IO,       0.0,      -1.$,  101
NT70      ,    997,      0, -1.#IO,  1.#R,  34.13, -1.#IO,       0.0,      -1.$,  101
NT71      ,    998,      0, -1.#IO,  1.#R,  32.34, -1.#IO,       0.0,      -1.$,  101
NT72      ,    999,      0, -1.#IO,  1.#R,  35.70, -1.#IO,       0.0,      -1.$,  101
NT73      ,   1000,      0, -1.#IO,  1.#R,  34.80, -1.#IO,       0.0,      -1.$,  101
NT74      ,   1001,      0, -1.#IO,  1.#R,  34.86, -1.#IO,       0.0,      -1.$,  101
NT75      ,   1002,      0, -1.#IO,  1.#R,  32.15, -1.#IO,       0.0,      -1.$,  101
NT76      ,   1003,      0, -1.#IO,  1.#R,  31.98, -1.#IO,       0.0,      -1.$,  101
NT77      ,   1004,      0, -1.#IO,  1.#R,  38.61, -1.#IO,       0.0,      -1.$,  101
NT80      ,   1005,      0, -1.#IO,  1.#R,  30.21, -1.#IO,       0.0,      -1.$,  101
NT81      ,   1006,      0, -1.#IO,  1.#R,  30.05, -1.#IO,       0.0,      -1.$,  101
NT82      ,   1007,      0, -1.#IO,  1.#R,  30.55, -1.#IO,       0.0,      -1.$,  101
NT83      ,   1008,      0, -1.#IO,  1.#R,  35.91, -1.#IO,       0.0,      -1.$,  101
NT84      ,   1009,      0, -1.#IO,  1.#R,  35.79, -1.#IO,       0.0,      -1.$,  101
NT85      ,   1010,      0, -1.#IO,  1.#R,  34.65, -1.#IO,       0.0,      -1.$,  101
NT86      ,   1011,      0, -1.#IO,  1.#R,  33.87, -1.#IO,       0.0,      -1.$,  101
NT87      ,   1012,      0, -1.#IO,  1.#R,  36.90, -1.#IO,       0.0,      -1.$,  101
NT90      ,   1013,      0, -1.#IO,  1.#R,  28.77, -1.#IO,       0.0,      -1.$,  101
NT91      ,   1014,      0, -1.#IO,  1.#R,  28.25, -1.#IO,       0.0,      -1.$,  101
NT92      ,   1015,      0, -1.#IO,  1.#R,  28.98, -1.#IO,       0.0,      -1.$,  101
NT93      ,   1016,      0, -1.#IO,  1.#R,  33.46, -1.#IO,       0.0,      -1.$,  101
NT94      ,   1017,      0, -1.#IO,  1.#R,  36.27, -1.#IO,       0.0,      -1.$,  101
NT95      ,   1018,      0, -1.#IO,  1.#R,  36.45, -1.#IO,       0.0,      -1.$,  101
NT96      ,   1019,      0, -1.#IO,  1.#R,  34.74, -1.#IO,       0.0,      -1.$,  101
NU00      ,   1020,      0, -1.#IO,  1.#R,  30.57, -1.#IO,       0.0,      -1.$,  101
NU01      ,   1021,      0, -1.#IO,  1.#R,  29.78, -1.#IO,       0.0,      -1.$,  101
NU02      ,   1022,      0, -1.#IO,  1.#R,  30.50, -1.#IO,       0.0,      -1.$,  101
NU03      ,   1023,      0, -1.#IO,  1.#R,  30.87, -1.#IO,       0.0,      -1.$,  101
NU04      ,   1024,      0, -1.#IO,  1.#R,  36.92, -1.#IO,       0.0,      -1.$,  101
NU05      ,   1025,      0, -1.#IO,  1.#R,  34.29, -1.#IO,       0.0,      -1.$,  101
NU10      ,   1026,      0, -1.#IO,  1.#R,  28.79, -1.#IO,       0.0,      -1.$,  101
NU11      ,   1027,      0, -1.#IO,  1.#R,  29.68, -1.#IO,       0.0,      -1.$,  101
NU12      ,   1028,      0, -1.#IO,  1.#R,  33.65, -1.#IO,       0.0,      -1.$,  101
NU13      ,   1029,      0, -1.#IO,  1.#R,  35.29, -1.#IO,       0.0,      -1.$,  101
NU14      ,   1030,      0, -1.#IO,  1.#R,  27.43, -1.#IO,       0.0,      -1.$,  101
NU20      ,   1031,      0, -1.#IO,  1.#R,  34.12, -1.#IO,       0.0,      -1.$,  101
NU21      ,   1032,      0, -1.#IO,  1.#R,  34.09, -1.#IO,       0.0,      -1.$,  101
NU22      ,   1033,      0, -1.#IO,  1.#R,  33.52, -1.#IO,       0.0,      -1.$,  101
NU23      ,   1034,      0, -1.#IO,  1.#R,  30.56, -1.#IO,       0.0,      -1.$,  101
NW95      ,   1035,      0, -1.#IO,  1.#R,  34.24, -1.#IO,       0.0,      -1.$,  101
NW96      ,   1036,      0, -1.#IO,  1.#R,  34.96, -1.#IO,       0.0,      -1.$,  101
NW97      ,   1037,      0, -1.#IO,  1.#R,  33.34, -1.#IO,       0.0,      -1.$,  101
NX03      ,   1038,      0, -1.#IO,  1.#R,  34.94, -1.#IO,       0.0,      -1.$,  101
NX04      ,   1039,      0, -1.#IO,  1.#R,  33.22, -1.#IO,       0.0,      -1.$,  101
NX05      ,   1040,      0, -1.#IO,  1.#R,  32.28, -1.#IO,       0.0,      -1.$,  101
NX06      ,   1041,      0, -1.#IO,  1.#R,  33.70, -1.#IO,       0.0,      -1.$,  101
NX07      ,   1042,      0, -1.#IO,  1.#R,  31.26, -1.#IO,       0.0,      -1.$,  101
NX08      ,   1043,      0, -1.#IO,  1.#R,  37.07, -1.#IO,       0.0,      -1.$,  101
NX09      ,   1044,      0, -1.#IO,  1.#R,  33.32, -1.#IO,       0.0,      -1.$,  101
NX13      ,   1045,      0, -1.#IO,  1.#R,  33.19, -1.#IO,       0.0,      -1.$,  101
NX14      ,   1046,      0, -1.#IO,  1.#R,  34.95, -1.#IO,       0.0,      -1.$,  101
NX15      ,   1047,      0, -1.#IO,  1.#R,  34.36, -1.#IO,       0.0,      -1.$,  101
NX16      ,   1048,      0, -1.#IO,  1.#R,  31.71, -1.#IO,       0.0,      -1.$,  101
NX17      ,   1049,      0, -1.#IO,  1.#R,  31.27, -1.#IO,       0.0,      -1.$,  101
NX18      ,   1050,      0, -1.#IO,  1.#R,  34.76, -1.#IO,       0.0,      -1.$,  101
NX19      ,   1051,      0, -1.#IO,  1.#R,  35.72, -1.#IO,       0.0,      -1.$,  101
NX24      ,   1052,      0, -1.#IO,  1.#R,  34.04, -1.#IO,       0.0,      -1.$,  101
NX25      ,   1053,      0, -1.#IO,  1.#R,  32.01, -1.#IO,       0.0,      -1.$,  101
NX26      ,   1054,      0, -1.#IO,  1.#R,  34.51, -1.#IO,       0.0,      -1.$,  101
NX27      ,   1055,      0, -1.#IO,  1.#R,  31.39, -1.#IO,       0.0,      -1.$,  101
NX28      ,   1056,      0, -1.#IO,  1.#R,  31.19, -1.#IO,       0.0,      -1.$,  101
NX29      ,   1057,      0, -1.#IO,  1.#R,  30.17, -1.#IO,       0.0,      -1.$,  101
NX33      ,   1058,      0, -1.#IO,  1.#R,  31.05, -1.#IO,       0.0,      -1.$,  101
NX34      ,   1059,      0, -1.#IO,  1.#R,  32.71, -1.#IO,       0.0,      -1.$,  101
NX35      ,   1060,      0, -1.#IO,  1.#R,  33.96, -1.#IO,       0.0,      -1.$,  101
NX36      ,   1061,      0, -1.#IO,  1.#R,  32.68, -1.#IO,       0.0,      -1.$,  101
NX37      ,   1062,      0, -1.#IO,  1.#R,  33.03, -1.#IO,       0.0,      -1.$,  101
NX38      ,   1063,      0, -1.#IO,  1.#R,  30.68, -1.#IO,       0.0,      -1.$,  101
NX39      ,   1064,      0, -1.#IO,  1.#R,  30.94, -1.#IO,       0.0,      -1.$,  101
NX43      ,   1065,      0, -1.#IO,  1.#R,  34.17, -1.#IO,       0.0,      -1.$,  101
NX44      ,   1066,      0, -1.#IO,  1.#R,  32.76, -1.#IO,       0.0,      -1.$,  101
NX45      ,   1067,      0, -1.#IO,  1.#R,  33.95, -1.#IO,       0.0,      -1.$,  101
NX46      ,   1068,      0, -1.#IO,  1.#R,  32.66, -1.#IO,       0.0,      -1.$,  101
NX47      ,   1069,      0, -1.#IO,  1.#R,  30.28, -1.#IO,       0.0,      -1.$,  101
NX48      ,   1070,      0, -1.#IO,  1.#R,  29.72, -1.#IO,       0.0,      -1.$,  101
NX49      ,   1071,      0, -1.#IO,  1.#R,  30.63, -1.#IO,       0.0,      -1.$,  101
NX54      ,   1072,      0, -1.#IO,  1.#R,  32.78, -1.#IO,       0.0,      -1.$,  101
NX55      ,   1073,      0, -1.#IO,  1.#R,  31.79, -1.#IO,       0.0,      -1.$,  101
NX56      ,   1074,      0, -1.#IO,  1.#R,  32.89, -1.#IO,       0.0,      -1.$,  101
NX57      ,   1075,      0, -1.#IO,  1.#R,  33.15, -1.#IO,       0.0,      -1.$,  101
NX58      ,   1076,      0, -1.#IO,  1.#R,  32.80, -1.#IO,       0.0,      -1.$,  101
NX59      ,   1077,      0, -1.#IO,  1.#R,  31.90, -1.#IO,       0.0,      -1.$,  101
NX64      ,   1078,      0, -1.#IO,  1.#R,  30.86, -1.#IO,       0.0,      -1.$,  101
NX65      ,   1079,      0, -1.#IO,  1.#R,  32.28, -1.#IO,       0.0,      -1.$,  101
NX66      ,   1080,      0, -1.#IO,  1.#R,  35.99, -1.#IO,       0.0,      -1.$,  101
NX67      ,   1081,      0, -1.#IO,  1.#R,  36.93, -1.#IO,       0.0,      -1.$,  101
NX68      ,   1082,      0, -1.#IO,  1.#R,  33.89, -1.#IO,       0.0,      -1.$,  101
NX69      ,   1083,      0, -1.#IO,  1.#R,  34.68, -1.#IO,       0.0,      -1.$,  101
NX74      ,   1084,      0, -1.#IO,  1.#R,  29.37, -1.#IO,       0.0,      -1.$,  101
NX75      ,   1085,      0, -1.#IO,  1.#R,  30.53, -1.#IO,       0.0,      -1.$,  101
NX76      ,   1086,      0, -1.#IO,  1.#R,  29.46, -1.#IO,       0.0,      -1.$,  101
NX77      ,   1087,      0, -1.#IO,  1.#R,  33.65, -1.#IO,       0.0,      -1.$,  101
NX78      ,   1088,      0, -1.#IO,  1.#R,  35.32, -1.#IO,       0.0,      -1.$,  101
NX79      ,   1089,      0, -1.#IO,  1.#R,  34.78, -1.#IO,       0.0,      -1.$,  101
NX84      ,   1090,      0, -1.#IO,  1.#R,  43.69, -1.#IO,       0.0,      -1.$,  101
NX85      ,   1091,      0, -1.#IO,  1.#R,  39.53, -1.#IO,       0.0,      -1.$,  101
NX86      ,   1092,      0, -1.#IO,  1.#R,  29.12, -1.#IO,       0.0,      -1.$,  101
NX87      ,   1093,      0, -1.#IO,  1.#R,  25.03, -1.#IO,       0.0,      -1.$,  101
NX88      ,   1094,      0, -1.#IO,  1.#R,  27.32, -1.#IO,       0.0,      -1.$,  101
NX89      ,   1095,      0, -1.#IO,  1.#R,  25.39, -1.#IO,       0.0,      -1.$,  101
NX90      ,   1096,      0, -1.#IO,  1.#R,  41.11, -1.#IO,       0.0,      -1.$,  101
NX91      ,   1097,      0, -1.#IO,  1.#R,  41.64, -1.#IO,       0.0,      -1.$,  101
NX92      ,   1098,      0, -1.#IO,  1.#R,  44.02, -1.#IO,       0.0,      -1.$,  101
NX93      ,   1099,      0, -1.#IO,  1.#R,  37.65, -1.#IO,       0.0,      -1.$,  101
NX95      ,   1100,      0, -1.#IO,  1.#R,  38.99, -1.#IO,       0.0,      -1.$,  101
NX96      ,   1101,      0, -1.#IO,  1.#R,  30.66, -1.#IO,       0.0,      -1.$,  101
NX97      ,   1102,      0, -1.#IO,  1.#R,  32.14, -1.#IO,       0.0,      -1.$,  101
NX98      ,   1103,      0, -1.#IO,  1.#R,  29.97, -1.#IO,       0.0,      -1.$,  101
NX99      ,   1104,      0, -1.#IO,  1.#R,  35.95, -1.#IO,       0.0,      -1.$,  101
NY00      ,   1105,      0, -1.#IO,  1.#R,  39.74, -1.#IO,       0.0,      -1.$,  101
NY01      ,   1106,      0, -1.#IO,  1.#R,  36.49, -1.#IO,       0.0,      -1.$,  101
NY02      ,   1107,      0, -1.#IO,  1.#R,  42.31, -1.#IO,       0.0,      -1.$,  101
NY03      ,   1108,      0, -1.#IO,  1.#R,  45.74, -1.#IO,       0.0,      -1.$,  101
NY04      ,   1109,      0, -1.#IO,  1.#R,  42.96, -1.#IO,       0.0,      -1.$,  101
NY05      ,   1110,      0, -1.#IO,  1.#R,  32.96, -1.#IO,       0.0,      -1.$,  101
NY06      ,   1111,      0, -1.#IO,  1.#R,  36.29, -1.#IO,       0.0,      -1.$,  101
NY07      ,   1112,      0, -1.#IO,  1.#R,  33.73, -1.#IO,       0.0,      -1.$,  101
NY08      ,   1113,      0, -1.#IO,  1.#R,  30.61, -1.#IO,       0.0,      -1.$,  101
NY09      ,   1114,      0, -1.#IO,  1.#R,  33.82, -1.#IO,       0.0,      -1.$,  101
NY10      ,   1115,      0, -1.#IO,  1.#R,  27.54, -1.#IO,       0.0,      -1.$,  101
NY11      ,   1116,      0, -1.#IO,  1.#R,  24.07, -1.#IO,       0.0,      -1.$,  101
NY12      ,   1117,      0, -1.#IO,  1.#R,  31.28, -1.#IO,       0.0,      -1.$,  101
NY13      ,   1118,      0, -1.#IO,  1.#R,  40.29, -1.#IO,       0.0,      -1.$,  101
NY14      ,   1119,      0, -1.#IO,  1.#R,  41.59, -1.#IO,       0.0,      -1.$,  101
NY15      ,   1120,      0, -1.#IO,  1.#R,  39.41, -1.#IO,       0.0,      -1.$,  101
NY16      ,   1121,      0, -1.#IO,  1.#R,  36.55, -1.#IO,       0.0,      -1.$,  101
NY17      ,   1122,      0, -1.#IO,  1.#R,  34.14, -1.#IO,       0.0,      -1.$,  101
NY18      ,   1123,      0, -1.#IO,  1.#R,  31.02, -1.#IO,       0.0,      -1.$,  101
NY19      ,   1124,      0, -1.#IO,  1.#R,  36.26, -1.#IO,       0.0,      -1.$,  101
NY20      ,   1125,      0, -1.#IO,  1.#R,  32.07, -1.#IO,       0.0,      -1.$,  101
NY21      ,   1126,      0, -1.#IO,  1.#R,  29.81, -1.#IO,       0.0,      -1.$,  101
NY22      ,   1127,      0, -1.#IO,  1.#R,  26.77, -1.#IO,       0.0,      -1.$,  101
NY23      ,   1128,      0, -1.#IO,  1.#R,  30.82, -1.#IO,       0.0,      -1.$,  101
NY24      ,   1129,      0, -1.#IO,  1.#R,  37.46, -1.#IO,       0.0,      -1.$,  101
NY25      ,   1130,      0, -1.#IO,  1.#R,  37.17, -1.#IO,       0.0,      -1.$,  101
NY26      ,   1131,      0, -1.#IO,  1.#R,  36.78, -1.#IO,       0.0,      -1.$,  101
NY27      ,   1132,      0, -1.#IO,  1.#R,  34.70, -1.#IO,       0.0,      -1.$,  101
NY28      ,   1133,      0, -1.#IO,  1.#R,  31.67, -1.#IO,       0.0,      -1.$,  101
NY29      ,   1134,      0, -1.#IO,  1.#R,  36.62, -1.#IO,       0.0,      -1.$,  101
NY30      ,   1135,      0, -1.#IO,  1.#R,  35.03, -1.#IO,       0.0,      -1.$,  101
NY31      ,   1136,      0, -1.#IO,  1.#R,  34.07, -1.#IO,       0.0,      -1.$,  101
NY32      ,   1137,      0, -1.#IO,  1.#R,  32.61, -1.#IO,       0.0,      -1.$,  101
NY33      ,   1138,      0, -1.#IO,  1.#R,  30.55, -1.#IO,       0.0,      -1.$,  101
NY34      ,   1139,      0, -1.#IO,  1.#R,  33.00, -1.#IO,       0.0,      -1.$,  101
NY35      ,   1140,      0, -1.#IO,  1.#R,  33.03, -1.#IO,       0.0,      -1.$,  101
NY36      ,   1141,      0, -1.#IO,  1.#R,  35.43, -1.#IO,       0.0,      -1.$,  101
NY37      ,   1142,      0, -1.#IO,  1.#R,  33.46, -1.#IO,       0.0,      -1.$,  101
NY38      ,   1143,      0, -1.#IO,  1.#R,  28.12, -1.#IO,       0.0,      -1.$,  101
NY39      ,   1144,      0, -1.#IO,  1.#R,  37.42, -1.#IO,       0.0,      -1.$,  101
NY40      ,   1145,      0, -1.#IO,  1.#R,  40.09, -1.#IO,       0.0,      -1.$,  101
NY41      ,   1146,      0, -1.#IO,  1.#R,  38.83, -1.#IO,       0.0,      -1.$,  101
NY42      ,   1147,      0, -1.#IO,  1.#R,  30.59, -1.#IO,       0.0,      -1.$,  101
NY43      ,   1148,      0, -1.#IO,  1.#R,  30.20, -1.#IO,       0.0,      -1.$,  101
NY44      ,   1149,      0, -1.#IO,  1.#R,  29.54, -1.#IO,       0.0,      -1.$,  101
NY45      ,   1150,      0, -1.#IO,  1.#R,  28.94, -1.#IO,       0.0,      -1.$,  101
NY46      ,   1151,      0, -1.#IO,  1.#R,  31.41, -1.#IO,       0.0,      -1.$,  101
NY47      ,   1152,      0, -1.#IO,  1.#R,  31.53, -1.#IO,       0.0,      -1.$,  101
NY48      ,   1153,      0, -1.#IO,  1.#R,  33.02, -1.#IO,       0.0,      -1.$,  101
NY49      ,   1154,      0, -1.#IO,  1.#R,  33.37, -1.#IO,       0.0,      -1.$,  101
NY50      ,   1155,      0, -1.#IO,  1.#R,  44.40, -1.#IO,       0.0,      -1.$,  101
NY51      ,   1156,      0, -1.#IO,  1.#R,  36.50, -1.#IO,       0.0,      -1.$,  101
NY52      ,   1157,      0, -1.#IO,  1.#R,  30.67, -1.#IO,       0.0,      -1.$,  101
NY53      ,   1158,      0, -1.#IO,  1.#R,  33.04, -1.#IO,       0.0,      -1.$,  101
NY54      ,   1159,      0, -1.#IO,  1.#R,  32.83, -1.#IO,       0.0,      -1.$,  101
NY55      ,   1160,      0, -1.#IO,  1.#R,  33.59, -1.#IO,       0.0,      -1.$,  101
NY56      ,   1161,      0, -1.#IO,  1.#R,  32.16, -1.#IO,       0.0,      -1.$,  101
NY57      ,   1162,      0, -1.#IO,  1.#R,  31.35, -1.#IO,       0.0,      -1.$,  101
NY58      ,   1163,      0, -1.#IO,  1.#R,  36.76, -1.#IO,       0.0,      -1.$,  101
NY59      ,   1164,      0, -1.#IO,  1.#R,  39.86, -1.#IO,       0.0,      -1.$,  101
NY60      ,   1165,      0, -1.#IO,  1.#R,  42.47, -1.#IO,       0.0,      -1.$,  101
NY61      ,   1166,      0, -1.#IO,  1.#R,  32.74, -1.#IO,       0.0,      -1.$,  101
NY62      ,   1167,      0, -1.#IO,  1.#R,  32.95, -1.#IO,       0.0,      -1.$,  101
NY63      ,   1168,      0, -1.#IO,  1.#R,  37.88, -1.#IO,       0.0,      -1.$,  101
NY64      ,   1169,      0, -1.#IO,  1.#R,  35.62, -1.#IO,       0.0,      -1.$,  101
NY65      ,   1170,      0, -1.#IO,  1.#R,  35.78, -1.#IO,       0.0,      -1.$,  101
NY66      ,   1171,      0, -1.#IO,  1.#R,  36.23, -1.#IO,       0.0,      -1.$,  101
NY67      ,   1172,      0, -1.#IO,  1.#R,  35.69, -1.#IO,       0.0,      -1.$,  101
NY68      ,   1173,      0, -1.#IO,  1.#R,  35.10, -1.#IO,       0.0,      -1.$,  101
NY69      ,   1174,      0, -1.#IO,  1.#R,  36.86, -1.#IO,       0.0,      -1.$,  101
NY70      ,   1175,      0, -1.#IO,  1.#R,  39.78, -1.#IO,       0.0,      -1.$,  101
NY71      ,   1176,      0, -1.#IO,  1.#R,  29.77, -1.#IO,       0.0,      -1.$,  101
NY72      ,   1177,      0, -1.#IO,  1.#R,  39.83, -1.#IO,       0.0,      -1.$,  101
NY73      ,   1178,      0, -1.#IO,  1.#R,  36.32, -1.#IO,       0.0,      -1.$,  101
NY74      ,   1179,      0, -1.#IO,  1.#R,  36.33, -1.#IO,       0.0,      -1.$,  101
NY75      ,   1180,      0, -1.#IO,  1.#R,  35.60, -1.#IO,       0.0,      -1.$,  101
NY76      ,   1181,      0, -1.#IO,  1.#R,  38.20, -1.#IO,       0.0,      -1.$,  101
NY77      ,   1182,      0, -1.#IO,  1.#R,  34.47, -1.#IO,       0.0,      -1.$,  101
NY78      ,   1183,      0, -1.#IO,  1.#R,  34.68, -1.#IO,       0.0,      -1.$,  101
NY79      ,   1184,      0, -1.#IO,  1.#R,  35.72, -1.#IO,       0.0,      -1.$,  101
NY80      ,   1185,      0, -1.#IO,  1.#R,  40.54, -1.#IO,       0.0,      -1.$,  101
NY81      ,   1186,      0, -1.#IO,  1.#R,  41.00, -1.#IO,       0.0,      -1.$,  101
NY82      ,   1187,      0, -1.#IO,  1.#R,  37.22, -1.#IO,       0.0,      -1.$,  101
NY83      ,   1188,      0, -1.#IO,  1.#R,  36.96, -1.#IO,       0.0,      -1.$,  101
NY84      ,   1189,      0, -1.#IO,  1.#R,  34.37, -1.#IO,       0.0,      -1.$,  101
NY85      ,   1190,      0, -1.#IO,  1.#R,  31.50, -1.#IO,       0.0,      -1.$,  101
NY86      ,   1191,      0, -1.#IO,  1.#R,  37.61, -1.#IO,       0.0,      -1.$,  101
NY87      ,   1192,      0, -1.#IO,  1.#R,  33.70, -1.#IO,       0.0,      -1.$,  101
NY88      ,   1193,      0, -1.#IO,  1.#R,  32.54, -1.#IO,       0.0,      -1.$,  101
NY89      ,   1194,      0, -1.#IO,  1.#R,  32.60, -1.#IO,       0.0,      -1.$,  101
NY90      ,   1195,      0, -1.#IO,  1.#R,  39.10, -1.#IO,       0.0,      -1.$,  101
NY91      ,   1196,      0, -1.#IO,  1.#R,  39.36, -1.#IO,       0.0,      -1.$,  101
NY92      ,   1197,      0, -1.#IO,  1.#R,  37.54, -1.#IO,       0.0,      -1.$,  101
NY93      ,   1198,      0, -1.#IO,  1.#R,  34.88, -1.#IO,       0.0,      -1.$,  101
NY94      ,   1199,      0, -1.#IO,  1.#R,  30.84, -1.#IO,       0.0,      -1.$,  101
NY95      ,   1200,      0, -1.#IO,  1.#R,  35.03, -1.#IO,       0.0,      -1.$,  101
NY96      ,   1201,      0, -1.#IO,  1.#R,  34.17, -1.#IO,       0.0,      -1.$,  101
NY97      ,   1202,      0, -1.#IO,  1.#R,  35.13, -1.#IO,       0.0,      -1.$,  101
NY98      ,   1203,      0, -1.#IO,  1.#R,  31.11, -1.#IO,       0.0,      -1.$,  101
NY99      ,   1204,      0, -1.#IO,  1.#R,  29.38, -1.#IO,       0.0,      -1.$,  101
NZ00      ,   1205,      0, -1.#IO,  1.#R,  38.09, -1.#IO,       0.0,      -1.$,  101
NZ01      ,   1206,      0, -1.#IO,  1.#R,  27.38, -1.#IO,       0.0,      -1.$,  101
NZ02      ,   1207,      0, -1.#IO,  1.#R,  28.70, -1.#IO,       0.0,      -1.$,  101
NZ03      ,   1208,      0, -1.#IO,  1.#R,  27.87, -1.#IO,       0.0,      -1.$,  101
NZ04      ,   1209,      0, -1.#IO,  1.#R,  29.97, -1.#IO,       0.0,      -1.$,  101
NZ05      ,   1210,      0, -1.#IO,  1.#R,  31.80, -1.#IO,       0.0,      -1.$,  101
NZ06      ,   1211,      0, -1.#IO,  1.#R,  29.95, -1.#IO,       0.0,      -1.$,  101
NZ07      ,   1212,      0, -1.#IO,  1.#R,  30.39, -1.#IO,       0.0,      -1.$,  101
NZ08      ,   1213,      0, -1.#IO,  1.#R,  31.02, -1.#IO,       0.0,      -1.$,  101
NZ09      ,   1214,      0, -1.#IO,  1.#R,  29.43, -1.#IO,       0.0,      -1.$,  101
NZ10      ,   1215,      0, -1.#IO,  1.#R,  33.86, -1.#IO,       0.0,      -1.$,  101
NZ11      ,   1216,      0, -1.#IO,  1.#R,  31.96, -1.#IO,       0.0,      -1.$,  101
NZ12      ,   1217,      0, -1.#IO,  1.#R,  29.09, -1.#IO,       0.0,      -1.$,  101
NZ13      ,   1218,      0, -1.#IO,  1.#R,  27.28, -1.#IO,       0.0,      -1.$,  101
NZ14      ,   1219,      0, -1.#IO,  1.#R,  31.13, -1.#IO,       0.0,      -1.$,  101
NZ15      ,   1220,      0, -1.#IO,  1.#R,  31.15, -1.#IO,       0.0,      -1.$,  101
NZ16      ,   1221,      0, -1.#IO,  1.#R,  33.15, -1.#IO,       0.0,      -1.$,  101
NZ17      ,   1222,      0, -1.#IO,  1.#R,  31.61, -1.#IO,       0.0,      -1.$,  101
NZ18      ,   1223,      0, -1.#IO,  1.#R,  32.98, -1.#IO,       0.0,      -1.$,  101
NZ19      ,   1224,      0, -1.#IO,  1.#R,  31.50, -1.#IO,       0.0,      -1.$,  101
NZ20      ,   1225,      0, -1.#IO,  1.#R,  31.16, -1.#IO,       0.0,      -1.$,  101
NZ21      ,   1226,      0, -1.#IO,  1.#R,  33.28, -1.#IO,       0.0,      -1.$,  101
NZ22      ,   1227,      0, -1.#IO,  1.#R,  34.93, -1.#IO,       0.0,      -1.$,  101
NZ23      ,   1228,      0, -1.#IO,  1.#R,  33.56, -1.#IO,       0.0,      -1.$,  101
NZ24      ,   1229,      0, -1.#IO,  1.#R,  35.07, -1.#IO,       0.0,      -1.$,  101
NZ25      ,   1230,      0, -1.#IO,  1.#R,  35.06, -1.#IO,       0.0,      -1.$,  101
NZ26      ,   1231,      0, -1.#IO,  1.#R,  35.58, -1.#IO,       0.0,      -1.$,  101
NZ27      ,   1232,      0, -1.#IO,  1.#R,  32.21, -1.#IO,       0.0,      -1.$,  101
NZ28      ,   1233,      0, -1.#IO,  1.#R,  32.52, -1.#IO,       0.0,      -1.$,  101
NZ29      ,   1234,      0, -1.#IO,  1.#R,  34.05, -1.#IO,       0.0,      -1.$,  101
NZ30      ,   1235,      0, -1.#IO,  1.#R,  33.46, -1.#IO,       0.0,      -1.$,  101
NZ31      ,   1236,      0, -1.#IO,  1.#R,  34.42, -1.#IO,       0.0,      -1.$,  101
NZ32      ,   1237,      0, -1.#IO,  1.#R,  32.20, -1.#IO,       0.0,      -1.$,  101
NZ33      ,   1238,      0, -1.#IO,  1.#R,  33.91, -1.#IO,       0.0,      -1.$,  101
NZ34      ,   1239,      0, -1.#IO,  1.#R,  32.80, -1.#IO,       0.0,      -1.$,  101
NZ35      ,   1240,      0, -1.#IO,  1.#R,  39.63, -1.#IO,       0.0,      -1.$,  101
NZ36      ,   1241,      0, -1.#IO,  1.#R,  37.19, -1.#IO,       0.0,      -1.$,  101
NZ37      ,   1242,      0, -1.#IO,  1.#R,  32.38, -1.#IO,       0.0,      -1.$,  101
NZ38      ,   1243,      0, -1.#IO,  1.#R,  34.30, -1.#IO,       0.0,      -1.$,  101
NZ39      ,   1244,      0, -1.#IO,  1.#R,  31.08, -1.#IO,       0.0,      -1.$,  101
NZ40      ,   1245,      0, -1.#IO,  1.#R,  40.11, -1.#IO,       0.0,      -1.$,  101
NZ41      ,   1246,      0, -1.#IO,  1.#R,  38.16, -1.#IO,       0.0,      -1.$,  101
