"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"SX67",2347,0,NA,NA,32.96,NA,0,NA,101
"SX68",2348,0,NA,NA,32.16,NA,0,NA,101
"SX69",2349,0,NA,NA,40.61,NA,0,NA,101
"SX73",2350,0,NA,NA,30.62,NA,0,NA,101
"SX74",2351,0,NA,NA,31.08,NA,0,NA,101
"SX75",2352,0,NA,NA,36.43,NA,0,NA,101
"SX76",2353,0,NA,NA,41.98,NA,0,NA,101
"SX77",2354,0,NA,NA,36.91,NA,0,NA,101
"SX78",2355,0,NA,NA,35.3,NA,0,NA,101
"SX79",2356,0,NA,NA,32,NA,0,NA,101
"SX83",2357,0,NA,NA,37.57,NA,0,NA,101
"SX84",2358,0,NA,NA,33.87,NA,0,NA,101
"SX85",2359,0,NA,NA,36.77,NA,0,NA,101
"SX86",2360,0,NA,NA,35.45,NA,0,NA,101
"SX87",2361,0,NA,NA,35.27,NA,0,NA,101
"SX88",2362,0,NA,NA,38.16,NA,0,NA,101
"SX89",2363,0,NA,NA,36.19,NA,0,NA,101
"SX94",2364,0,NA,NA,32.25,NA,0,NA,101
"SX95",2365,0,NA,NA,35.24,NA,0,NA,101
"SX96",2366,0,NA,NA,30.37,NA,0,NA,101
"SX97",2367,0,NA,NA,33.94,NA,0,NA,101
"SX98",2368,0,NA,NA,37.82,NA,0,NA,101
"SX99",2369,0,NA,NA,33.79,NA,0,NA,101
"SY07",2370,0,NA,NA,30.99,NA,0,NA,101
"SY08",2371,0,NA,NA,37.79,NA,0,NA,101
"SY09",2372,0,NA,NA,32.21,NA,0,NA,101
"SY18",2373,0,NA,NA,30.5,NA,0,NA,101
"SY19",2374,0,NA,NA,30.5,NA,0,NA,101
"SY28",2375,0,NA,NA,34.58,NA,0,NA,101
"SY29",2376,0,NA,NA,34.37,NA,0,NA,101
"SY38",2377,0,NA,NA,29.55,NA,0,NA,101
"SY39",2378,0,NA,NA,29.23,NA,0,NA,101
"SY48",2379,0,NA,NA,32.73,NA,0,NA,101
"SY49",2380,0,NA,NA,34.49,NA,0,NA,101
"SY58",2381,0,NA,NA,36.99,NA,0,NA,101
"SY59",2382,0,NA,NA,38.55,NA,0,NA,101
"SY66",2383,0,NA,NA,31.44,NA,0,NA,101
"SY67",2384,0,NA,NA,31.16,NA,0,NA,101
"SY68",2385,0,NA,NA,31.64,NA,0,NA,101
"SY69",2386,0,NA,NA,31.86,NA,0,NA,101
"SY77",2387,0,NA,NA,35.48,NA,0,NA,101
"SY78",2388,0,NA,NA,31.72,NA,0,NA,101
"SY79",2389,0,NA,NA,27.83,NA,0,NA,101
"SY87",2390,0,NA,NA,33.4,NA,0,NA,101
"SY88",2391,0,NA,NA,33.51,NA,0,NA,101
"SY89",2392,0,NA,NA,28.68,NA,0,NA,101
"SY97",2393,0,NA,NA,33.64,NA,0,NA,101
"SY98",2394,0,NA,NA,30.95,NA,0,NA,101
"SY99",2395,0,NA,NA,29.87,NA,0,NA,101
"SZ07",2396,0,NA,NA,30.21,NA,0,NA,101
"SZ08",2397,0,NA,NA,29.24,NA,0,NA,101
"SZ09",2398,0,NA,NA,28.7,NA,0,NA,101
"SZ19",2399,0,NA,NA,28.81,NA,0,NA,101
"SZ28",2400,0,NA,NA,31.45,NA,0,NA,101
"SZ29",2401,0,NA,NA,28.09,NA,0,NA,101
"SZ38",2402,0,NA,NA,29.37,NA,0,NA,101
"SZ39",2403,0,NA,NA,31.55,NA,0,NA,101
"SZ47",2404,0,NA,NA,32.76,NA,0,NA,101
"SZ48",2405,0,NA,NA,32.05,NA,0,NA,101
"SZ49",2406,0,NA,NA,28.64,NA,0,NA,101
"SZ57",2407,0,NA,NA,27.28,NA,0,NA,101
"SZ58",2408,0,NA,NA,27.4,NA,0,NA,101
"SZ59",2409,0,NA,NA,35.17,NA,0,NA,101
"SZ68",2410,0,NA,NA,29.7,NA,0,NA,101
"SZ69",2411,0,0.009,154.01,31.43,0.74,0.2,14.8,31
"SZ79",2412,0,0,999.99,34.9,0.74,0,14.8,31
"SZ89",2413,0,0,999.99,28.12,0.74,0,14.8,31
"SZ99",2414,0,0.11,11.59,29.67,0.74,2.2,14.8,31
"TA00",2415,0,NA,NA,42.18,NA,0,NA,101
"TA01",2416,0,NA,NA,41.29,NA,0,NA,101
"TA02",2417,0,NA,NA,31.26,NA,0,NA,101
"TA03",2418,0,NA,NA,33.19,NA,0,NA,101
"TA04",2419,0,NA,NA,38.37,NA,0,NA,101
"TA05",2420,0,NA,NA,35.39,NA,0,NA,101
"TA06",2421,0,NA,NA,34.6,NA,0,NA,101
"TA07",2422,0,NA,NA,34.44,NA,0,NA,101
"TA08",2423,0,NA,NA,34.73,NA,0,NA,101
"TA09",2424,0,NA,NA,35.64,NA,0,NA,101
"TA10",2425,0,NA,NA,41.05,NA,0,NA,101
"TA11",2426,0,NA,NA,40.75,NA,0,NA,101
"TA12",2427,0,NA,NA,33.75,NA,0,NA,101
"TA13",2428,0,NA,NA,37.4,NA,0,NA,101
"TA14",2429,0,NA,NA,38,NA,0,NA,101
"TA15",2430,0,NA,NA,36.98,NA,0,NA,101
"TA16",2431,0,NA,NA,30.01,NA,0,NA,101
"TA17",2432,0,NA,NA,30.84,NA,0,NA,101
"TA18",2433,0,NA,NA,28.48,NA,0,NA,101
"TA20",2434,0,NA,NA,30.74,NA,0,NA,101
"TA21",2435,0,NA,NA,33.02,NA,0,NA,101
"TA22",2436,0,NA,NA,39.66,NA,0,NA,101
"TA23",2437,0,NA,NA,38.77,NA,0,NA,101
"TA24",2438,0,NA,NA,38.71,NA,0,NA,101
"TA25",2439,0,NA,NA,28.21,NA,0,NA,101
"TA26",2440,0,NA,NA,27.22,NA,0,NA,101
"TA27",2441,0,NA,NA,28.65,NA,0,NA,101
"TA30",2442,0,NA,NA,27.72,NA,0,NA,101
"TA31",2443,0,NA,NA,27.29,NA,0,NA,101
"TA32",2444,0,NA,NA,40.53,NA,0,NA,101
"TA33",2445,0,NA,NA,38.24,NA,0,NA,101
"TA40",2446,0,NA,NA,26.89,NA,0,NA,101
"TA41",2447,0,NA,NA,26.49,NA,0,NA,101
"TA42",2448,0,NA,NA,22.3,NA,0,NA,101
"TF00",2449,0,NA,NA,30.92,NA,0,NA,101
"TF01",2450,0,NA,NA,30.41,NA,0,NA,101
"TF02",2451,0,NA,NA,28.84,NA,0,NA,101
"TF03",2452,0,NA,NA,39.58,NA,0,NA,101
"TF04",2453,0,NA,NA,35.62,NA,0,NA,101
"TF05",2454,0,NA,NA,37.95,NA,0,NA,101
"TF06",2455,0,NA,NA,34.88,NA,0,NA,101
"TF07",2456,0,NA,NA,36.38,NA,0,NA,101
"TF08",2457,0,NA,NA,37.32,NA,0,NA,101
"TF09",2458,0,NA,NA,39.64,NA,0,NA,101
"TF10",2459,0,NA,NA,31.41,NA,0,NA,101
"TF11",2460,0,NA,NA,37.86,NA,0,NA,101
"TF12",2461,0,NA,NA,36.37,NA,0,NA,101
"TF13",2462,0,NA,NA,38.38,NA,0,NA,101
"TF14",2463,0,NA,NA,39.03,NA,0,NA,101
"TF15",2464,0,NA,NA,37.99,NA,0,NA,101
"TF16",2465,0,NA,NA,33.02,NA,0,NA,101
"TF17",2466,0,NA,NA,33.66,NA,0,NA,101
"TF18",2467,0,NA,NA,34.39,NA,0,NA,101
"TF19",2468,0,NA,NA,36.32,NA,0,NA,101
"TF20",2469,0,NA,NA,38.12,NA,0,NA,101
"TF21",2470,0,NA,NA,37.91,NA,0,NA,101
"TF22",2471,0,NA,NA,36.52,NA,0,NA,101
"TF23",2472,0,NA,NA,39.78,NA,0,NA,101
"TF24",2473,0,NA,NA,39.89,NA,0,NA,101
"TF25",2474,0,NA,NA,40.88,NA,0,NA,101
"TF26",2475,0,NA,NA,30.69,NA,0,NA,101
"TF27",2476,0,NA,NA,35.6,NA,0,NA,101
"TF28",2477,0,NA,NA,34.16,NA,0,NA,101
"TF29",2478,0,NA,NA,39.01,NA,0,NA,101
"TF30",2479,0,NA,NA,36.72,NA,0,NA,101
"TF31",2480,0,NA,NA,37.15,NA,0,NA,101
"TF32",2481,0,NA,NA,39.06,NA,0,NA,101
"TF33",2482,0,NA,NA,33.31,NA,0,NA,101
"TF34",2483,0,NA,NA,35.25,NA,0,NA,101
"TF35",2484,0,NA,NA,39.5,NA,0,NA,101
"TF36",2485,0,NA,NA,34.02,NA,0,NA,101
"TF37",2486,0,NA,NA,32.08,NA,0,NA,101
"TF38",2487,0,NA,NA,34.68,NA,0,NA,101
"TF39",2488,0,NA,NA,39.27,NA,0,NA,101
"TF40",2489,0,NA,NA,28.46,NA,0,NA,101
"TF41",2490,0,NA,NA,32.73,NA,0,NA,101
"TF42",2491,0,NA,NA,37.85,NA,0,NA,101
"TF43",2492,0,NA,NA,24.73,NA,0,NA,101
"TF44",2493,0,NA,NA,31.24,NA,0,NA,101
"TF45",2494,0,NA,NA,40.13,NA,0,NA,101
"TF46",2495,0,NA,NA,29.37,NA,0,NA,101
"TF47",2496,0,NA,NA,38.12,NA,0,NA,101
"TF48",2497,0,NA,NA,32.61,NA,0,NA,101
"TF49",2498,0,NA,NA,27.44,NA,0,NA,101
"TF50",2499,0,NA,NA,32.73,NA,0,NA,101
"TF51",2500,0,NA,NA,33.17,NA,0,NA,101
"TF52",2501,0,NA,NA,27.89,NA,0,NA,101
"TF53",2502,0,NA,NA,27.02,NA,0,NA,101
"TF55",2503,0,NA,NA,30.15,NA,0,NA,101
"TF56",2504,0,NA,NA,27.82,NA,0,NA,101
"TF57",2505,0,NA,NA,28.85,NA,0,NA,101
"TF58",2506,0,NA,NA,26.18,NA,0,NA,101
"TF60",2507,0,NA,NA,27.45,NA,0,NA,101
"TF61",2508,0,NA,NA,29.77,NA,0,NA,101
"TF62",2509,0,NA,NA,31.24,NA,0,NA,101
"TF63",2510,0,NA,NA,28.62,NA,0,NA,101
"TF64",2511,0,NA,NA,26.72,NA,0,NA,101
"TF70",2512,0,NA,NA,29.61,NA,0,NA,101
"TF71",2513,0,NA,NA,32.08,NA,0,NA,101
"TF72",2514,0,NA,NA,28.91,NA,0,NA,101
"TF73",2515,0,NA,NA,27.81,NA,0,NA,101
"TF74",2516,0,NA,NA,31.2,NA,0,NA,101
"TF80",2517,0,NA,NA,35.52,NA,0,NA,101
"TF81",2518,0,NA,NA,26.68,NA,0,NA,101
"TF82",2519,0,NA,NA,27,NA,0,NA,101
"TF83",2520,0,NA,NA,28.39,NA,0,NA,101
"TF84",2521,0,NA,NA,33.47,NA,0,NA,101
"TF90",2522,0,NA,NA,36.7,NA,0,NA,101
"TF91",2523,0,NA,NA,35.2,NA,0,NA,101
"TF92",2524,0,NA,NA,34.14,NA,0,NA,101
"TF93",2525,0,NA,NA,32.99,NA,0,NA,101
"TF94",2526,0,NA,NA,34.99,NA,0,NA,101
"TG00",2527,0,NA,NA,38.95,NA,0,NA,101
"TG01",2528,0,NA,NA,36.71,NA,0,NA,101
"TG02",2529,0,NA,NA,35.87,NA,0,NA,101
"TG03",2530,0,NA,NA,35.39,NA,0,NA,101
"TG04",2531,0,NA,NA,35.29,NA,0,NA,101
"TG10",2532,0,NA,NA,33.76,NA,0,NA,101
"TG11",2533,0,NA,NA,37.04,NA,0,NA,101
"TG12",2534,0,NA,NA,38.19,NA,0,NA,101
"TG13",2535,0,NA,NA,34.81,NA,0,NA,101
"TG14",2536,0,NA,NA,36.22,NA,0,NA,101
"TG20",2537,0,NA,NA,37.2,NA,0,NA,101
"TG21",2538,0,NA,NA,36.03,NA,0,NA,101
"TG22",2539,0,NA,NA,38.41,NA,0,NA,101
"TG23",2540,0,NA,NA,30.48,NA,0,NA,101
"TG24",2541,0,NA,NA,35.93,NA,0,NA,101
"TG30",2542,0,0,999.99,36.82,0.74,0,14.8,31
"TG31",2543,0,NA,NA,37.04,NA,0,NA,101
"TG32",2544,0,NA,NA,36.26,NA,0,NA,101
"TG33",2545,0,NA,NA,29.47,NA,0,NA,101
"TG40",2546,0,0,999.99,37.54,0.74,0,14.8,31
"TG41",2547,0,0,999.99,37.01,0.74,0,14.8,31
"TG42",2548,0,NA,NA,37.81,NA,0,NA,101
"TG50",2549,0,0,999.99,35.84,0.74,0,14.8,31
"TG51",2550,0,0,999.99,36.4,0.74,0,14.8,31
"TL00",2551,0,0.008,160.07,33.69,0.74,0.2,14.8,31
"TL01",2552,0,0.003,494.06,25.41,0.74,0.1,14.8,31
"TL02",2553,0,0.004,338.65,34.55,0.74,0.1,14.8,31
"TL03",2554,0,0,999.99,30.65,0.74,0,14.8,31
"TL04",2555,0,NA,NA,35.03,NA,0,NA,101
"TL05",2556,0,NA,NA,36.09,NA,0,NA,101
"TL06",2557,0,NA,NA,32.96,NA,0,NA,101
"TL07",2558,0,NA,NA,33.31,NA,0,NA,101
"TL08",2559,0,NA,NA,35.05,NA,0,NA,101
"TL09",2560,0,NA,NA,28.3,NA,0,NA,101
"TL10",2561,0,0.034,39.02,34.43,0.74,0.7,14.8,31
"TL11",2562,0,0.043,31,26.98,0.74,0.9,14.8,31
"TL12",2563,0,0.014,97.28,28.91,0.74,0.3,14.8,31
"TL13",2564,0,0,999.99,36.44,0.74,0,14.8,31
"TL14",2565,0,NA,NA,36.29,NA,0,NA,101
"TL15",2566,0,NA,NA,36.65,NA,0,NA,101
"TL16",2567,0,NA,NA,36.37,NA,0,NA,101
"TL17",2568,0,NA,NA,38.82,NA,0,NA,101
"TL18",2569,0,NA,NA,34.52,NA,0,NA,101
"TL19",2570,0,NA,NA,29.16,NA,0,NA,101
"TL20",2571,0,0.04,32.93,30.58,0.74,0.8,14.8,31
"TL21",2572,0,0.087,14.78,31.44,0.74,1.7,14.8,31
"TL22",2573,0,0.061,21.5,32.03,0.74,1.2,14.8,31
"TL23",2574,0,NA,NA,39.92,NA,0,NA,101
"TL24",2575,0,NA,NA,39.25,NA,0,NA,101
"TL25",2576,0,NA,NA,38.56,NA,0,NA,101
"TL26",2577,0,NA,NA,39.92,NA,0,NA,101
"TL27",2578,0,NA,NA,32.97,NA,0,NA,101
"TL28",2579,0,NA,NA,33.17,NA,0,NA,101
"TL29",2580,0,NA,NA,33.68,NA,0,NA,101
"TL30",2581,0,0.063,20.79,31.56,0.74,1.3,14.8,31
"TL31",2582,0,0.149,8.33,29.45,0.74,3,14.8,31
"TL32",2583,0,0.002,654.13,36.1,0.74,0,14.8,31
"TL33",2584,0,0,999.99,39.89,0.74,0,14.8,31
"TL34",2585,0,NA,NA,39.88,NA,0,NA,101
"TL35",2586,0,NA,NA,38.81,NA,0,NA,101
"TL36",2587,0,NA,NA,37.89,NA,0,NA,101
"TL37",2588,0,NA,NA,31.48,NA,0,NA,101
"TL38",2589,0,NA,NA,38.07,NA,0,NA,101
"TL39",2590,0,NA,NA,37.44,NA,0,NA,101
"TL40",2591,0,0.212,5.67,31.99,0.74,4.2,14.8,31
"TL41",2592,0,0.042,31.67,34.75,0.74,0.8,14.8,31
"TL42",2593,0,0.005,262.41,38.53,0.74,0.1,14.8,31
"TL43",2594,0,0,999.99,35.82,0.74,0,14.8,31
"TL44",2595,0,0,999.99,39.37,0.74,0,14.8,31
"TL45",2596,0,0.013,105.42,30.01,0.74,0.3,14.8,31
"TL46",2597,0,NA,NA,35.47,NA,0,NA,101
"TL47",2598,0,NA,NA,36.53,NA,0,NA,101
"TL48",2599,0,NA,NA,37.76,NA,0,NA,101
"TL49",2600,0,NA,NA,36.84,NA,0,NA,101
"TL50",2601,0,0.028,48.18,32.9,0.74,0.6,14.8,31
"TL51",2602,0,0.004,331.89,33.49,0.74,0.1,14.8,31
"TL52",2603,0,0.024,56.37,36.11,0.74,0.5,14.8,31
"TL53",2604,0,0.001,999.99,37.53,0.74,0,14.8,31
"TL54",2605,0,NA,NA,38.34,NA,0,NA,101
"TL55",2606,0,0,999.99,36.75,0.74,0,14.8,31
"TL56",2607,0,NA,NA,32.47,NA,0,NA,101
"TL57",2608,0,NA,NA,39.97,NA,0,NA,101
"TL58",2609,0,NA,NA,39.74,NA,0,NA,101
"TL59",2610,0,NA,NA,35.77,NA,0,NA,101
"TL60",2611,0,0.067,19.35,30.25,0.74,1.3,14.8,31
"TL61",2612,0,0.005,259.4,31.72,0.74,0.1,14.8,31
"TL62",2613,0,0.001,999.99,32.64,0.74,0,14.8,31
"TL63",2614,0,0,999.99,33.79,0.74,0,14.8,31
"TL64",2615,0,NA,NA,38.08,NA,0,NA,101
"TL65",2616,0,0.002,783.98,31.97,0.74,0,14.8,31
"TL66",2617,0,0.008,168.4,22.22,0.74,0.2,14.8,31
"TL67",2618,0,NA,NA,37.99,NA,0,NA,101
"TL68",2619,0,NA,NA,37.46,NA,0,NA,101
"TL69",2620,0,NA,NA,33.34,NA,0,NA,101
"TL70",2621,0,0.308,3.67,32.61,0.74,6.2,14.8,31
"TL71",2622,0,0.025,53.38,35.77,0.74,0.5,14.8,31
"TL72",2623,0,0.054,24.17,34.21,0.74,1.1,14.8,31
"TL73",2624,0,0.02,65.37,34.13,0.74,0.4,14.8,31
"TL74",2625,0,NA,NA,36.38,NA,0,NA,101
"TL75",2626,0,NA,NA,38.86,NA,0,NA,101
"TL76",2627,0,NA,NA,40.19,NA,0,NA,101
"TL77",2628,0,NA,NA,22.26,NA,0,NA,101
"TL78",2629,0,NA,NA,20.95,NA,0,NA,101
"TL79",2630,0,NA,NA,25.39,NA,0,NA,101
"TL80",2631,0,0.089,14.51,31.51,0.74,1.8,14.8,31
"TL81",2632,0,0.147,8.47,32.72,0.74,2.9,14.8,31
"TL82",2633,0,0.016,85.27,33.67,0.74,0.3,14.8,31
"TL83",2634,0,0.023,57.78,33.81,0.74,0.5,14.8,31
"TL84",2635,0,0.002,867.13,34.82,0.74,0,14.8,31
"TL85",2636,0,NA,NA,39.62,NA,0,NA,101
"TL86",2637,0,0.002,879.42,33.89,0.74,0,14.8,31
"TL87",2638,0,0,999.99,28.02,0.74,0,14.8,31
"TL88",2639,0,NA,NA,24.33,NA,0,NA,101
"TL89",2640,0,NA,NA,27.4,NA,0,NA,101
"TL90",2641,0,0.203,5.95,33.18,0.74,4.1,14.8,31
"TL91",2642,0,0.065,20.08,31.42,0.74,1.3,14.8,31
"TL92",2643,0,0.206,5.83,31.17,0.74,4.1,14.8,31
"TL93",2644,0,0.029,45.91,34.68,0.74,0.6,14.8,31
"TL94",2645,0,0,999.99,37.94,0.74,0,14.8,31
"TL95",2646,0,NA,NA,32.24,NA,0,NA,101
"TL96",2647,0,0.001,999.99,36.72,0.74,0,14.8,31
"TL97",2648,0,0,999.99,40.44,0.74,0,14.8,31
"TL98",2649,0,NA,NA,33.9,NA,0,NA,101
"TL99",2650,0,NA,NA,36.67,NA,0,NA,101
"TM00",2651,0,0.419,2.48,37.89,0.74,8.4,14.8,31
"TM01",2652,0,0.34,3.25,36.52,0.74,6.8,14.8,31
"TM02",2653,0,0.158,7.81,30.65,0.74,3.2,14.8,31
"TM03",2654,0,0.121,10.42,31.93,0.74,2.4,14.8,31
"TM04",2655,0,0.001,999.99,33.64,0.74,0,14.8,31
"TM05",2656,0,0,999.99,31.1,0.74,0,14.8,31
"TM06",2657,0,NA,NA,29.94,NA,0,NA,101
"TM07",2658,0,NA,NA,37.38,NA,0,NA,101
"TM08",2659,0,NA,NA,36.27,NA,0,NA,101
"TM09",2660,0,NA,NA,37.78,NA,0,NA,101
"TM10",2661,0,0.612,1.42,37.16,0.74,12.2,14.8,31
"TM11",2662,0,0.193,6.29,35.64,0.74,3.9,14.8,31
"TM12",2663,0,0.024,55.56,32.12,0.74,0.5,14.8,31
"TM13",2664,0,0.039,34.21,34.74,0.74,0.8,14.8,31
"TM14",2665,0,0.093,13.78,28.32,0.74,1.9,14.8,31
"TM15",2666,0,0,999.99,33.99,0.74,0,14.8,31
"TM16",2667,0,NA,NA,26,NA,0,NA,101
"TM17",2668,0,0,999.99,37.98,0.74,0,14.8,31
"TM18",2669,0,NA,NA,35.16,NA,0,NA,101
"TM19",2670,0,0,999.99,38.6,0.74,0,14.8,31
"TM21",2671,0,0.181,6.73,34.08,0.74,3.6,14.8,31
"TM22",2672,0,0.236,5,35.84,0.74,4.7,14.8,31
"TM23",2673,0,0.114,11.14,33.14,0.74,2.3,14.8,31
"TM24",2674,0,0.056,23.36,31.21,0.74,1.1,14.8,31
"TM25",2675,0,0.007,193.74,35.6,0.74,0.1,14.8,31
"TM26",2676,0,0,999.99,26.88,0.74,0,14.8,31
"TM27",2677,0,NA,NA,27.74,NA,0,NA,101
"TM28",2678,0,0.001,999.99,36.5,0.74,0,14.8,31
"TM29",2679,0,0,999.99,37.08,0.74,0,14.8,31
"TM33",2680,0,0.088,14.54,35.12,0.74,1.8,14.8,31
"TM34",2681,0,0.021,62.66,35.74,0.74,0.4,14.8,31
"TM35",2682,0,0.009,153.19,37.57,0.74,0.2,14.8,31
"TM36",2683,0,0,999.99,35.66,0.74,0,14.8,31
"TM37",2684,0,0.001,999.99,38.26,0.74,0,14.8,31
"TM38",2685,0,0,999.99,35.37,0.74,0,14.8,31
"TM39",2686,0,0,999.99,37.08,0.74,0,14.8,31
"TM44",2687,0,0.094,13.59,30.45,0.74,1.9,14.8,31
"TM45",2688,0,0.042,31.24,28.88,0.74,0.8,14.8,31
"TM46",2689,0,0.005,270.39,36.83,0.74,0.1,14.8,31
"TM47",2690,0,0.004,321.62,35.61,0.74,0.1,14.8,31
"TM48",2691,0,0.001,999.99,37.84,0.74,0,14.8,31
"TM49",2692,0,0.001,999.99,36.31,0.74,0,14.8,31
"TM57",2693,0,0.01,132.28,32.12,0.74,0.2,14.8,31
"TM58",2694,0,0.003,406.82,38.32,0.74,0.1,14.8,31
"TM59",2695,0,0.002,885.11,32.99,0.74,0,14.8,31
"TQ00",2696,0,0.005,249.22,27.68,0.74,0.1,14.8,31
"TQ01",2697,0,0.016,83.62,29.83,0.74,0.3,14.8,31
"TQ02",2698,0,0.024,55.54,36.2,0.74,0.5,14.8,31
"TQ03",2699,0,0.013,104.34,37.18,0.74,0.3,14.8,31
"TQ04",2700,0,0.004,339.98,38.76,0.74,0.1,14.8,31
"TQ05",2701,0,0.001,901.13,38.87,0.74,0,14.8,31
"TQ06",2702,0,0.002,572.4,40.21,0.74,0,14.8,31
"TQ07",2703,0,0.002,657.03,41.43,0.74,0,14.8,31
"TQ08",2704,0,0.002,851.77,40.38,0.74,0,14.8,31
"TQ09",2705,0,0.001,999.99,35.75,0.74,0,14.8,31
"TQ10",2706,0,0.057,22.95,30.68,0.74,1.1,14.8,31
"TQ11",2707,0,0.069,18.83,31.45,0.74,1.4,14.8,31
"TQ12",2708,0,0.077,16.79,37.75,0.74,1.5,14.8,31
"TQ13",2709,0,0.039,33.62,35.41,0.74,0.8,14.8,31
"TQ14",2710,0,0.021,63.92,38.83,0.74,0.4,14.8,31
"TQ15",2711,0,0.009,143.45,42.71,0.74,0.2,14.8,31
"TQ16",2712,0,0.016,84.96,42.03,0.74,0.3,14.8,31
"TQ17",2713,0,0.015,89.36,43.09,0.74,0.3,14.8,31
"TQ18",2714,0,0.014,93.52,43.38,0.74,0.3,14.8,31
"TQ19",2715,0,0.011,124.23,42.26,0.74,0.2,14.8,31
"TQ20",2716,0,0.116,10.88,29.87,0.74,2.3,14.8,31
"TQ21",2717,0,0.145,8.62,38.87,0.74,2.9,14.8,31
"TQ22",2718,0,0.114,11.12,38.42,0.74,2.3,14.8,31
"TQ23",2719,0,0.045,29.47,36.71,0.74,0.9,14.8,31
"TQ24",2720,0,0.062,21.05,41.01,0.74,1.2,14.8,31
"TQ25",2721,0,0.039,33.84,44.2,0.74,0.8,14.8,31
"TQ26",2722,0,0.042,31.09,41.04,0.74,0.8,14.8,31
"TQ27",2723,0,0.042,31.68,43.75,0.74,0.8,14.8,31
"TQ28",2724,0,0.046,28.41,43.98,0.74,0.9,14.8,31
"TQ29",2725,0,0.037,35.67,42.08,0.74,0.7,14.8,31
"TQ30",2726,0,0.1,12.79,29.56,0.74,2,14.8,31
"TQ31",2727,0,0.177,6.91,40.9,0.74,3.5,14.8,31
"TQ32",2728,0,0.14,8.93,40.07,0.74,2.8,14.8,31
"TQ33",2729,0,0.097,13.14,38.89,0.74,1.9,14.8,31
"TQ34",2730,0,0.158,7.84,39.88,0.74,3.2,14.8,31
"TQ35",2731,0,0.065,19.98,42.59,0.74,1.3,14.8,31
"TQ36",2732,0,0.08,16.17,41.4,0.74,1.6,14.8,31
"TQ37",2733,0,0.081,15.89,41.77,0.74,1.6,14.8,31
"TQ38",2734,0,0.101,12.65,41.49,0.74,2,14.8,31
"TQ39",2735,0,0.074,17.64,41.09,0.74,1.5,14.8,31
"TQ40",2736,0,0.261,4.46,35.69,0.74,5.2,14.8,31
"TQ41",2737,0,0.235,5.03,37.77,0.74,4.7,14.8,31
"TQ42",2738,0,0.169,7.26,40.61,0.74,3.4,14.8,31
"TQ43",2739,0,0.138,9.09,38.7,0.74,2.8,14.8,31
"TQ44",2740,0,0.197,6.14,43.07,0.74,3.9,14.8,31
"TQ45",2741,0,0.137,9.16,38.99,0.74,2.7,14.8,31
"TQ46",2742,0,0.146,8.54,38.24,0.74,2.9,14.8,31
"TQ47",2743,0,0.11,11.56,38.61,0.74,2.2,14.8,31
"TQ48",2744,0,0.126,9.97,40.47,0.74,2.5,14.8,31
"TQ49",2745,0,0.124,10.16,37.3,0.74,2.5,14.8,31
"TQ50",2746,0,0.232,5.1,35.87,0.74,4.6,14.8,31
"TQ51",2747,0,0.252,4.64,41.32,0.74,5,14.8,31
"TQ52",2748,0,0.21,5.7,41.52,0.74,4.2,14.8,31
"TQ53",2749,0,0.17,7.24,36.76,0.74,3.4,14.8,31
"TQ54",2750,0,0.195,6.21,40.29,0.74,3.9,14.8,31
"TQ55",2751,0,0.164,7.52,36.02,0.74,3.3,14.8,31
"TQ56",2752,0,0.488,2.01,29.04,0.74,9.8,14.8,31
"TQ57",2753,0,0.294,3.87,32.45,0.74,5.9,14.8,31
"TQ58",2754,0,0.266,4.35,37.66,0.74,5.3,14.8,31
"TQ59",2755,0,0.307,3.68,31.12,0.74,6.1,14.8,31
"TQ60",2756,0,0.309,3.64,29.73,0.74,6.2,14.8,31
"TQ61",2757,0,0.259,4.5,42.41,0.74,5.2,14.8,31
"TQ62",2758,0,0.246,4.77,41.89,0.74,4.9,14.8,31
"TQ63",2759,0,0.222,5.37,38.97,0.74,4.4,14.8,31
"TQ64",2760,0,0.45,2.25,36.47,0.74,9,14.8,31
"TQ65",2761,0,0.503,1.93,30.72,0.74,10.1,14.8,31
"TQ66",2762,0,0.544,1.72,31.09,0.74,10.9,14.8,31
"TQ67",2763,0,0.479,2.07,32.77,0.74,9.6,14.8,31
"TQ68",2764,20,0.354,3.08,32.55,0.74,7.1,14.8,31
"TQ69",2765,20,0.303,3.73,28.96,0.74,6.1,14.8,31
"TQ70",2766,20,0.439,2.33,26.43,0.74,8.8,14.8,31
"TQ71",2767,20,0.227,5.23,37.49,0.74,4.5,14.8,31
"TQ72",2768,20,0.271,4.27,40.54,0.74,5.4,14.8,31
"TQ73",2769,20,0.285,4.02,38.34,0.74,5.7,14.8,31
"TQ74",2770,20,0.623,1.38,31.79,0.74,12.5,14.8,31
"TQ75",2771,20,0.42,2.48,31.52,0.74,8.4,14.8,31
"TQ76",2772,20,0.433,2.37,28.87,0.74,8.7,14.8,31
"TQ77",2773,20,0.615,1.41,33.52,0.74,12.3,14.8,31
"TQ78",2774,20,0.423,2.45,29.58,0.74,8.5,14.8,31
"TQ79",2775,20,0.446,2.28,33.56,0.74,8.9,14.8,31
"TQ80",2776,20,0.537,1.75,27.86,0.74,10.7,14.8,31
